Date,Open,High,Low,Close,Adj Close,Volume
2007-10-09,24.314285,24.444286,23.811428,23.980000,20.759422,276071600
2007-10-10,23.935715,23.982857,23.657143,23.827143,20.627096,166897500
2007-10-11,24.212856,24.554285,21.887142,23.175714,20.063156,410998000
2007-10-12,23.287144,23.897142,23.114286,23.892857,20.683983,247044000
2007-10-15,23.997143,24.224285,23.357143,23.854286,20.650597,269482500
2007-10-16,23.648571,24.311428,23.592857,24.225714,20.972137,266957600
2007-10-17,24.670000,24.719999,24.168571,24.678572,21.364176,281903300
2007-10-18,24.500000,24.884285,24.435715,24.785715,21.456932,205919000
2007-10-19,24.891428,24.947144,24.285715,24.345715,21.076019,322945000
2007-10-22,24.335714,24.985714,24.280001,24.908571,21.563292,412374900
2007-10-23,26.937143,26.942858,26.108572,26.594286,23.022606,448791000
2007-10-24,26.544285,26.744286,25.605715,26.561428,22.994158,322120400
2007-10-25,26.410000,26.557142,25.951429,26.111429,22.604597,243400500
2007-10-26,26.469999,26.481428,26.125713,26.385714,22.842047,176719200
2007-10-29,26.492857,26.655714,26.385714,26.441429,22.890278,135138500
2007-10-30,26.597143,27.052856,26.389999,26.714285,23.126490,234853500
2007-10-31,26.804285,27.160000,26.421429,27.135714,23.491320,208327700
2007-11-01,26.942858,27.157143,25.714285,26.777143,23.180906,201259100
2007-11-02,27.030001,27.062857,26.212856,26.838572,23.234079,250528600
2007-11-05,26.469999,26.994286,26.320000,26.597143,23.025074,201044200
2007-11-06,26.721428,27.428572,26.467142,27.398571,23.718870,238681800
2007-11-07,27.230000,27.525715,26.590000,26.614286,23.039913,248581900
2007-11-08,26.667143,26.700001,23.967142,25.067142,21.700562,472594500
2007-11-09,24.450001,25.017143,23.601429,23.624287,20.451479,381595200
2007-11-12,23.611429,23.957144,21.518572,21.965714,19.015661,442266300
2007-11-13,22.978571,24.425714,21.965714,24.280001,21.019136,434861700
2007-11-14,25.308571,25.367144,23.391428,23.730000,20.542997,362292000
2007-11-15,23.770000,24.227142,22.900000,23.471428,20.319155,371852600
2007-11-16,23.614286,23.860001,22.761429,23.770000,20.577629,345873500
2007-11-19,23.728571,24.028572,23.157143,23.421429,20.275867,288607200
2007-11-20,23.667143,24.541430,23.361429,24.121429,20.881855,385910700
2007-11-21,23.691429,24.621429,23.524286,24.065714,20.833626,304452400
2007-11-23,24.571428,24.578571,24.250000,24.505714,21.214533,116439400
2007-11-26,24.798571,25.324286,24.621429,24.648571,21.338203,326438700
2007-11-27,25.031429,25.112858,24.287144,24.972857,21.618935,329257600
2007-11-28,25.260000,25.799999,25.049999,25.745714,22.288002,287728000
2007-11-29,25.632856,26.452858,25.592857,26.327143,22.791342,262731700
2007-11-30,26.762857,26.814285,25.671429,26.031429,22.535343,296950500
2007-12-03,25.980000,26.305714,25.385714,25.551428,22.119802,240367400
2007-12-04,25.307142,25.842857,25.284286,25.687143,22.237297,193449900
2007-12-05,26.127142,26.571428,26.058571,26.500000,22.940983,223100500
2007-12-06,26.598572,27.157143,26.588572,27.135714,23.491320,224952700
2007-12-07,27.219999,27.855715,26.862858,27.757143,24.029287,266516600
2007-12-10,27.655714,27.951429,27.527143,27.744286,24.018152,180594400
2007-12-11,27.821428,28.118572,26.770000,26.934286,23.316942,277731300
2007-12-12,27.634285,27.782858,26.537144,27.265715,23.603859,306415200
2007-12-13,27.170000,27.445715,26.831429,27.404285,23.723820,216154400
2007-12-14,27.195715,27.600000,27.077143,27.198572,23.545734,168578200
2007-12-17,27.245714,27.521429,26.139999,26.342857,22.804941,256173400
2007-12-18,26.645714,26.761429,25.514286,26.139999,22.629332,305650800
2007-12-19,26.139999,26.377142,25.842857,26.160000,22.646641,206869600
2007-12-20,26.490000,26.832857,26.190001,26.744286,23.152458,193514300
2007-12-21,27.160000,27.701429,27.127142,27.701429,23.981054,248490200
2007-12-24,27.861429,28.475714,27.827143,28.400000,24.585808,120050700
2007-12-26,28.430000,28.708570,28.117144,28.421429,24.604359,175933100
2007-12-27,28.421429,28.994286,28.257143,28.367144,24.557364,198881900
2007-12-28,28.655714,28.794285,28.125713,28.547142,24.713190,174911800
2007-12-31,28.500000,28.642857,28.250000,28.297142,24.496765,134833300
2008-01-02,28.467142,28.608572,27.507143,27.834286,24.096073,269794700
2008-01-03,27.915714,28.198572,27.527143,27.847143,24.107191,210516600
2008-01-04,27.350000,27.571428,25.555714,25.721428,22.266973,363958000
2008-01-07,25.892857,26.228571,24.318571,25.377142,21.968927,518048300
2008-01-08,25.734285,26.065714,24.400000,24.464285,21.178667,380954000
2008-01-09,24.471428,25.642857,24.042856,25.628571,22.186584,453470500
2008-01-10,25.368572,25.857143,25.058571,25.431429,22.015921,370743800
2008-01-11,25.142857,25.407143,24.285715,24.670000,21.356754,308071400
2008-01-14,25.360001,25.631428,25.024286,25.540001,22.109911,275112600
2008-01-15,25.388571,25.602858,23.522858,24.148571,20.905354,585819500
2008-01-16,23.604286,24.144285,22.385714,22.805714,19.742846,553461300
2008-01-17,23.072857,23.622858,22.631428,22.984285,19.897436,439464900
2008-01-18,23.101429,23.678572,22.801428,23.051428,19.955557,431085900
2008-01-22,21.151428,22.854286,20.857143,22.234285,19.248163,608688500
2008-01-23,19.455715,20.000000,18.020000,19.867144,17.198933,843242400
2008-01-24,19.998571,20.100000,18.858572,19.371429,16.769798,501466700
2008-01-25,19.855715,19.870001,18.515715,18.572857,16.078474,388684800
2008-01-28,18.308571,19.028572,18.064285,18.572857,16.078474,368711000
2008-01-29,18.735714,18.969999,18.435715,18.791430,16.267689,274995700
2008-01-30,18.767143,19.350000,18.571428,18.882856,16.346848,310762900
2008-01-31,18.492857,19.521429,18.485714,19.337143,16.740110,336418600
2008-02-01,19.462856,19.512857,18.882856,19.107143,16.541006,252686000
2008-02-04,19.172857,19.414286,18.774286,18.807142,16.281294,224808500
2008-02-05,18.632856,19.142857,18.414286,18.480000,15.998084,285260500
2008-02-06,18.690001,18.845715,17.395714,17.428572,15.087870,393318100
2008-02-07,17.138571,17.825714,16.752857,17.320000,14.993879,520832900
2008-02-08,17.440001,17.957144,17.371429,17.925714,15.518245,338993200
2008-02-11,18.287144,18.568571,18.171429,18.492857,16.009224,300358100
2008-02-12,18.671429,18.714285,17.660000,17.837143,15.441566,306495000
2008-02-13,18.097143,18.540001,17.947144,18.485714,16.003035,242133500
2008-02-14,18.485714,18.685715,18.144285,18.208570,15.763113,238524300
2008-02-15,18.038572,18.154285,17.722857,17.804285,15.413123,225325100
2008-02-19,17.998571,18.107143,17.348572,17.454287,15.110127,251261500
2008-02-20,17.457144,17.799999,17.382856,17.688572,15.312953,241859800
2008-02-21,18.007143,18.067142,17.265715,17.362858,15.030981,234528700
2008-02-22,17.497143,17.501429,16.552856,17.065714,14.773746,382469500
2008-02-25,16.941429,17.167143,16.665714,17.105715,14.808373,314193600
2008-02-26,16.805714,17.298571,16.491428,17.021429,14.735406,376222000
2008-02-27,16.889999,17.578571,16.870001,17.565714,15.206594,368784500
2008-02-28,18.171429,18.885714,17.967142,18.558571,16.066101,404563600
2008-02-29,18.469999,18.601429,17.828571,17.860001,15.461356,313870200
2008-03-03,17.777143,17.997143,16.857143,17.389999,15.054481,398260800
2008-03-04,17.427143,17.840000,17.200001,17.802856,15.411883,446345900
2008-03-05,17.654285,17.877142,17.464285,17.784286,15.395814,305459000
2008-03-06,17.801428,18.214285,17.258572,17.275715,14.955544,368424700
2008-03-07,17.201429,17.568571,17.007143,17.464285,15.118788,307615700
2008-03-10,17.425714,17.637142,17.052856,17.098572,14.802184,249897200
2008-03-11,17.728571,18.211428,17.428572,18.192858,15.749511,290985800
2008-03-12,18.148571,18.382856,17.881428,18.004286,15.586265,264907300
2008-03-13,17.728571,18.500000,17.571428,18.277143,15.822478,315525700
2008-03-14,18.554285,18.614286,17.742857,18.087143,15.657992,289160200
2008-03-17,17.507143,18.370001,17.507143,18.104286,15.672834,268149700
2008-03-18,18.454287,19.000000,18.381428,18.974285,16.425983,301280000
2008-03-19,19.017143,19.184286,18.524286,18.524286,16.036427,252634200
2008-03-20,18.731428,19.041430,18.454287,19.038572,16.481640,227196900
2008-03-24,19.144285,20.121429,19.091429,19.932858,17.255827,266730100
2008-03-25,19.994286,20.442858,19.618572,20.139999,17.435146,263097800
2008-03-26,20.124287,20.820000,20.091429,20.722857,17.939724,295521100
2008-03-27,20.707144,20.758572,19.998571,20.035715,17.344868,249957400
2008-03-28,20.257143,20.664286,20.228571,20.430000,17.686199,178652600
2008-03-31,20.467142,20.815714,20.360001,20.500000,17.746798,192016300
2008-04-01,20.900000,21.379999,20.515715,21.361429,18.492531,258141800
2008-04-02,21.254286,21.600000,20.835714,21.070000,18.240250,261242100
2008-04-03,21.008572,21.947144,21.000000,21.658571,18.749775,262892000
2008-04-04,21.741428,22.101429,21.535715,21.868572,18.931566,213604300
2008-04-07,22.304285,22.812857,22.158571,22.270000,19.279078,289581600
2008-04-08,21.935715,22.350000,21.760000,21.834286,18.901884,253573600
2008-04-09,21.901428,21.984285,21.494286,21.634285,18.728745,218349600
2008-04-10,21.590000,22.202858,21.514286,22.078571,19.113354,238940800
2008-04-11,21.817142,21.900000,20.914286,21.020000,18.196959,302519000
2008-04-14,20.967142,21.321428,20.648571,21.111429,18.276108,211271900
2008-04-15,21.342857,21.388571,20.817142,21.197144,18.350309,174509300
2008-04-16,21.674286,22.014286,21.517143,21.957144,19.008244,198943500
